log_text,label
108.150.178.250 USER=guest REQ=GET /api/data STATUS=200 LATENCY=58ms,NORMAL
151.24.169.177 USER=guest REQ=GET /about STATUS=200 LATENCY=65ms,NORMAL
253.87.119.67 USER=guest REQ=GET /api/data STATUS=200 LATENCY=41ms,NORMAL
8.136.110.169 USER=guest REQ=GET /products STATUS=200 LATENCY=28ms,NORMAL
87.95.225.176 USER=guest REQ=GET /contact STATUS=200 LATENCY=128ms,NORMAL
21.199.42.240 USER=guest REQ=GET /products STATUS=200 LATENCY=73ms,NORMAL
4.53.160.82 USER=guest REQ=GET /login STATUS=200 LATENCY=64ms,NORMAL
228.211.239.71 USER=guest REQ=GET /contact STATUS=200 LATENCY=90ms,NORMAL
97.233.26.49 USER=guest REQ=GET /home STATUS=200 LATENCY=84ms,NORMAL
231.230.106.79 USER=guest REQ=GET /login STATUS=200 LATENCY=88ms,NORMAL
117.118.19.182 USER=guest REQ=GET /products STATUS=200 LATENCY=144ms,NORMAL
135.144.68.71 USER=guest REQ=GET /products STATUS=200 LATENCY=130ms,NORMAL
196.148.42.19 USER=guest REQ=GET /home STATUS=200 LATENCY=69ms,NORMAL
223.218.193.18 USER=guest REQ=GET /checkout STATUS=200 LATENCY=140ms,NORMAL
57.28.230.107 USER=guest REQ=GET /contact STATUS=200 LATENCY=37ms,NORMAL
121.163.155.173 USER=guest REQ=GET /home STATUS=200 LATENCY=67ms,NORMAL
119.251.215.181 USER=guest REQ=GET /checkout STATUS=200 LATENCY=106ms,NORMAL
230.198.237.43 USER=guest REQ=GET /login STATUS=200 LATENCY=11ms,NORMAL
186.131.56.189 USER=guest REQ=GET /home STATUS=200 LATENCY=67ms,NORMAL
107.58.128.232 USER=guest REQ=GET /about STATUS=200 LATENCY=128ms,NORMAL
116.172.198.57 USER=guest REQ=GET /products STATUS=200 LATENCY=113ms,NORMAL
235.10.85.45 USER=guest REQ=GET /about STATUS=200 LATENCY=58ms,NORMAL
173.193.140.41 USER=guest REQ=GET /products STATUS=200 LATENCY=73ms,NORMAL
224.243.169.252 USER=guest REQ=GET /products STATUS=200 LATENCY=45ms,NORMAL
164.255.249.171 USER=guest REQ=GET /contact STATUS=200 LATENCY=149ms,NORMAL
102.130.204.147 USER=guest REQ=GET /login STATUS=200 LATENCY=95ms,NORMAL
198.220.207.133 USER=guest REQ=GET /products STATUS=200 LATENCY=69ms,NORMAL
221.60.134.136 USER=guest REQ=GET /products STATUS=200 LATENCY=10ms,NORMAL
107.110.85.87 USER=guest REQ=GET /api/data STATUS=200 LATENCY=142ms,NORMAL
29.212.146.156 USER=guest REQ=GET /login STATUS=200 LATENCY=136ms,NORMAL
241.54.194.89 USER=guest REQ=GET /api/data STATUS=200 LATENCY=40ms,NORMAL
138.240.24.68 USER=guest REQ=GET /contact STATUS=200 LATENCY=73ms,NORMAL
166.174.70.26 USER=guest REQ=GET /login STATUS=200 LATENCY=122ms,NORMAL
164.28.35.48 USER=guest REQ=GET /api/data STATUS=200 LATENCY=144ms,NORMAL
204.178.193.175 USER=guest REQ=GET /about STATUS=200 LATENCY=104ms,NORMAL
98.39.255.17 USER=guest REQ=GET /login STATUS=200 LATENCY=110ms,NORMAL
173.107.123.8 USER=guest REQ=GET /home STATUS=200 LATENCY=130ms,NORMAL
168.88.211.249 USER=guest REQ=GET /home STATUS=200 LATENCY=13ms,NORMAL
134.76.115.106 USER=guest REQ=GET /checkout STATUS=200 LATENCY=76ms,NORMAL
159.190.71.252 USER=guest REQ=GET /home STATUS=200 LATENCY=113ms,NORMAL
233.254.26.199 USER=guest REQ=GET /home STATUS=200 LATENCY=114ms,NORMAL
55.22.116.158 USER=guest REQ=GET /about STATUS=200 LATENCY=133ms,NORMAL
194.142.79.31 USER=guest REQ=GET /home STATUS=200 LATENCY=73ms,NORMAL
185.232.201.149 USER=guest REQ=GET /products STATUS=200 LATENCY=61ms,NORMAL
39.168.207.70 USER=guest REQ=GET /login STATUS=200 LATENCY=49ms,NORMAL
189.57.47.153 USER=guest REQ=GET /about STATUS=200 LATENCY=82ms,NORMAL
191.70.12.254 USER=guest REQ=GET /login STATUS=200 LATENCY=122ms,NORMAL
60.92.136.172 USER=guest REQ=GET /checkout STATUS=200 LATENCY=25ms,NORMAL
184.238.116.44 USER=guest REQ=GET /products STATUS=200 LATENCY=50ms,NORMAL
27.158.49.24 USER=guest REQ=GET /contact STATUS=200 LATENCY=125ms,NORMAL
161.193.247.151 USER=guest REQ=GET /about STATUS=200 LATENCY=125ms,NORMAL
132.191.14.166 USER=guest REQ=GET /contact STATUS=200 LATENCY=64ms,NORMAL
36.20.5.229 USER=guest REQ=GET /contact STATUS=200 LATENCY=66ms,NORMAL
208.9.151.73 USER=guest REQ=GET /api/data STATUS=200 LATENCY=115ms,NORMAL
108.98.28.102 USER=guest REQ=GET /checkout STATUS=200 LATENCY=30ms,NORMAL
234.37.230.112 USER=guest REQ=GET /about STATUS=200 LATENCY=80ms,NORMAL
214.202.222.228 USER=guest REQ=GET /products STATUS=200 LATENCY=118ms,NORMAL
7.198.106.107 USER=guest REQ=GET /products STATUS=200 LATENCY=149ms,NORMAL
145.7.63.130 USER=guest REQ=GET /products STATUS=200 LATENCY=130ms,NORMAL
182.129.75.173 USER=guest REQ=GET /login STATUS=200 LATENCY=133ms,NORMAL
101.211.198.189 USER=guest REQ=GET /checkout STATUS=200 LATENCY=98ms,NORMAL
169.189.226.219 USER=guest REQ=GET /contact STATUS=200 LATENCY=96ms,NORMAL
63.231.169.249 USER=guest REQ=GET /api/data STATUS=200 LATENCY=47ms,NORMAL
214.59.194.199 USER=guest REQ=GET /products STATUS=200 LATENCY=103ms,NORMAL
61.146.233.106 USER=guest REQ=GET /about STATUS=200 LATENCY=115ms,NORMAL
132.191.134.242 USER=guest REQ=GET /home STATUS=200 LATENCY=138ms,NORMAL
128.211.14.94 USER=guest REQ=GET /about STATUS=200 LATENCY=33ms,NORMAL
46.93.145.162 USER=guest REQ=GET /api/data STATUS=200 LATENCY=123ms,NORMAL
31.49.185.117 USER=guest REQ=GET /home STATUS=200 LATENCY=21ms,NORMAL
204.164.80.53 USER=guest REQ=GET /products STATUS=200 LATENCY=74ms,NORMAL
20.196.44.235 USER=guest REQ=GET /contact STATUS=200 LATENCY=26ms,NORMAL
110.61.234.211 USER=guest REQ=GET /home STATUS=200 LATENCY=86ms,NORMAL
53.185.50.45 USER=guest REQ=GET /products STATUS=200 LATENCY=52ms,NORMAL
49.25.9.222 USER=guest REQ=GET /home STATUS=200 LATENCY=145ms,NORMAL
164.184.78.40 USER=guest REQ=GET /home STATUS=200 LATENCY=42ms,NORMAL
222.15.106.68 USER=guest REQ=GET /contact STATUS=200 LATENCY=90ms,NORMAL
62.177.13.42 USER=guest REQ=GET /login STATUS=200 LATENCY=107ms,NORMAL
64.3.99.205 USER=guest REQ=GET /home STATUS=200 LATENCY=59ms,NORMAL
82.49.231.131 USER=guest REQ=GET /checkout STATUS=200 LATENCY=100ms,NORMAL
213.68.70.228 USER=guest REQ=GET /login STATUS=200 LATENCY=101ms,NORMAL
176.139.250.200 USER=guest REQ=GET /contact STATUS=200 LATENCY=39ms,NORMAL
53.237.180.69 USER=guest REQ=GET /login STATUS=200 LATENCY=136ms,NORMAL
245.118.212.133 USER=guest REQ=GET /checkout STATUS=200 LATENCY=20ms,NORMAL
38.105.46.133 USER=guest REQ=GET /home STATUS=200 LATENCY=21ms,NORMAL
189.191.149.251 USER=guest REQ=GET /about STATUS=200 LATENCY=87ms,NORMAL
95.37.230.191 USER=guest REQ=GET /products STATUS=200 LATENCY=32ms,NORMAL
82.215.107.109 USER=guest REQ=GET /home STATUS=200 LATENCY=64ms,NORMAL
226.42.42.148 USER=guest REQ=GET /checkout STATUS=200 LATENCY=28ms,NORMAL
97.4.36.207 USER=guest REQ=GET /checkout STATUS=200 LATENCY=28ms,NORMAL
103.49.103.21 USER=guest REQ=GET /checkout STATUS=200 LATENCY=66ms,NORMAL
255.148.200.73 USER=guest REQ=GET /products STATUS=200 LATENCY=55ms,NORMAL
129.32.3.235 USER=guest REQ=GET /checkout STATUS=200 LATENCY=147ms,NORMAL
157.148.166.68 USER=guest REQ=GET /api/data STATUS=200 LATENCY=11ms,NORMAL
181.23.133.218 USER=guest REQ=GET /contact STATUS=200 LATENCY=17ms,NORMAL
56.29.9.82 USER=guest REQ=GET /login STATUS=200 LATENCY=23ms,NORMAL
153.39.88.193 USER=guest REQ=GET /products STATUS=200 LATENCY=146ms,NORMAL
17.60.202.143 USER=guest REQ=GET /home STATUS=200 LATENCY=69ms,NORMAL
242.245.19.90 USER=guest REQ=GET /about STATUS=200 LATENCY=134ms,NORMAL
151.184.28.62 USER=guest REQ=GET /checkout STATUS=200 LATENCY=143ms,NORMAL
73.161.37.172 USER=guest REQ=GET /api/data STATUS=200 LATENCY=139ms,NORMAL
204.70.41.163 USER=guest REQ=GET /contact STATUS=200 LATENCY=72ms,NORMAL
234.139.164.229 USER=guest REQ=GET /contact STATUS=200 LATENCY=96ms,NORMAL
114.246.19.126 USER=guest REQ=GET /checkout STATUS=200 LATENCY=67ms,NORMAL
169.241.96.159 USER=guest REQ=GET /api/data STATUS=200 LATENCY=54ms,NORMAL
248.4.10.31 USER=guest REQ=GET /checkout STATUS=200 LATENCY=141ms,NORMAL
26.171.83.57 USER=guest REQ=GET /home STATUS=200 LATENCY=19ms,NORMAL
9.56.84.189 USER=guest REQ=GET /login STATUS=200 LATENCY=143ms,NORMAL
139.73.129.14 USER=guest REQ=GET /checkout STATUS=200 LATENCY=84ms,NORMAL
13.64.59.180 USER=guest REQ=GET /checkout STATUS=200 LATENCY=117ms,NORMAL
73.20.38.117 USER=guest REQ=GET /checkout STATUS=200 LATENCY=119ms,NORMAL
165.240.55.124 USER=guest REQ=GET /api/data STATUS=200 LATENCY=118ms,NORMAL
59.248.139.242 USER=guest REQ=GET /home STATUS=200 LATENCY=31ms,NORMAL
70.172.180.51 USER=guest REQ=GET /checkout STATUS=200 LATENCY=68ms,NORMAL
16.144.20.94 USER=guest REQ=GET /products STATUS=200 LATENCY=82ms,NORMAL
178.244.39.23 USER=guest REQ=GET /login STATUS=200 LATENCY=116ms,NORMAL
153.53.90.21 USER=guest REQ=GET /about STATUS=200 LATENCY=121ms,NORMAL
209.245.208.219 USER=guest REQ=GET /checkout STATUS=200 LATENCY=19ms,NORMAL
170.64.20.173 USER=guest REQ=GET /products STATUS=200 LATENCY=149ms,NORMAL
20.223.77.141 USER=guest REQ=GET /login STATUS=200 LATENCY=109ms,NORMAL
153.126.167.235 USER=guest REQ=GET /contact STATUS=200 LATENCY=115ms,NORMAL
100.172.123.56 USER=guest REQ=GET /login STATUS=200 LATENCY=56ms,NORMAL
238.169.198.39 USER=guest REQ=GET /checkout STATUS=200 LATENCY=63ms,NORMAL
235.95.151.3 USER=guest REQ=GET /api/data STATUS=200 LATENCY=29ms,NORMAL
235.45.41.65 USER=guest REQ=GET /home STATUS=200 LATENCY=113ms,NORMAL
179.255.244.149 USER=guest REQ=GET /checkout STATUS=200 LATENCY=34ms,NORMAL
145.100.217.151 USER=guest REQ=GET /contact STATUS=200 LATENCY=132ms,NORMAL
154.16.148.75 USER=guest REQ=GET /home STATUS=200 LATENCY=138ms,NORMAL
31.24.125.235 USER=guest REQ=GET /home STATUS=200 LATENCY=119ms,NORMAL
69.34.116.112 USER=guest REQ=GET /checkout STATUS=200 LATENCY=10ms,NORMAL
112.46.72.190 USER=guest REQ=GET /login STATUS=200 LATENCY=133ms,NORMAL
44.119.187.59 USER=guest REQ=GET /about STATUS=200 LATENCY=109ms,NORMAL
45.6.109.80 USER=guest REQ=GET /login STATUS=200 LATENCY=120ms,NORMAL
18.246.43.178 USER=guest REQ=GET /home STATUS=200 LATENCY=84ms,NORMAL
148.91.52.42 USER=guest REQ=GET /about STATUS=200 LATENCY=23ms,NORMAL
2.205.252.120 USER=guest REQ=GET /contact STATUS=200 LATENCY=97ms,NORMAL
80.121.8.117 USER=guest REQ=GET /products STATUS=200 LATENCY=78ms,NORMAL
27.133.114.71 USER=guest REQ=GET /home STATUS=200 LATENCY=39ms,NORMAL
238.187.34.168 USER=guest REQ=GET /api/data STATUS=200 LATENCY=67ms,NORMAL
208.48.186.8 USER=guest REQ=GET /checkout STATUS=200 LATENCY=92ms,NORMAL
169.24.96.117 USER=guest REQ=GET /products STATUS=200 LATENCY=86ms,NORMAL
255.157.57.8 USER=guest REQ=GET /contact STATUS=200 LATENCY=16ms,NORMAL
202.148.37.19 USER=guest REQ=GET /home STATUS=200 LATENCY=20ms,NORMAL
189.33.204.12 USER=guest REQ=GET /checkout STATUS=200 LATENCY=43ms,NORMAL
172.63.201.7 USER=guest REQ=GET /home STATUS=200 LATENCY=113ms,NORMAL
219.2.92.185 USER=guest REQ=GET /contact STATUS=200 LATENCY=98ms,NORMAL
127.182.229.131 USER=guest REQ=GET /products STATUS=200 LATENCY=89ms,NORMAL
199.219.161.11 USER=guest REQ=GET /about STATUS=200 LATENCY=10ms,NORMAL
71.73.74.42 USER=guest REQ=GET /products STATUS=200 LATENCY=114ms,NORMAL
68.145.120.208 USER=guest REQ=GET /about STATUS=200 LATENCY=101ms,NORMAL
97.58.136.241 USER=guest REQ=GET /contact STATUS=200 LATENCY=28ms,NORMAL
116.200.26.213 USER=guest REQ=GET /about STATUS=200 LATENCY=63ms,NORMAL
239.131.136.254 USER=guest REQ=GET /about STATUS=200 LATENCY=103ms,NORMAL
216.42.180.64 USER=guest REQ=GET /contact STATUS=200 LATENCY=120ms,NORMAL
252.58.125.144 USER=guest REQ=GET /contact STATUS=200 LATENCY=35ms,NORMAL
204.68.173.172 USER=guest REQ=GET /about STATUS=200 LATENCY=29ms,NORMAL
19.89.104.28 USER=guest REQ=GET /contact STATUS=200 LATENCY=130ms,NORMAL
166.44.74.171 USER=guest REQ=GET /login STATUS=200 LATENCY=77ms,NORMAL
236.84.189.235 USER=guest REQ=GET /products STATUS=200 LATENCY=10ms,NORMAL
78.193.43.24 USER=guest REQ=GET /checkout STATUS=200 LATENCY=70ms,NORMAL
243.144.134.106 USER=guest REQ=GET /contact STATUS=200 LATENCY=18ms,NORMAL
27.253.125.20 USER=guest REQ=GET /products STATUS=200 LATENCY=67ms,NORMAL
183.251.148.58 USER=guest REQ=GET /checkout STATUS=200 LATENCY=55ms,NORMAL
128.95.206.244 USER=guest REQ=GET /products STATUS=200 LATENCY=84ms,NORMAL
124.184.81.221 USER=guest REQ=GET /about STATUS=200 LATENCY=21ms,NORMAL
27.228.71.173 USER=guest REQ=GET /about STATUS=200 LATENCY=59ms,NORMAL
144.151.141.223 USER=guest REQ=GET /checkout STATUS=200 LATENCY=114ms,NORMAL
149.48.4.248 USER=guest REQ=GET /about STATUS=200 LATENCY=105ms,NORMAL
248.180.221.191 USER=guest REQ=GET /login STATUS=200 LATENCY=73ms,NORMAL
121.211.211.195 USER=guest REQ=GET /api/data STATUS=200 LATENCY=126ms,NORMAL
106.126.38.140 USER=guest REQ=GET /contact STATUS=200 LATENCY=32ms,NORMAL
112.6.24.106 USER=guest REQ=GET /about STATUS=200 LATENCY=65ms,NORMAL
82.192.192.218 USER=guest REQ=GET /contact STATUS=200 LATENCY=99ms,NORMAL
22.185.29.213 USER=guest REQ=GET /login STATUS=200 LATENCY=129ms,NORMAL
194.96.216.144 USER=guest REQ=GET /checkout STATUS=200 LATENCY=70ms,NORMAL
135.163.89.135 USER=guest REQ=GET /login STATUS=200 LATENCY=97ms,NORMAL
79.218.47.244 USER=guest REQ=GET /products STATUS=200 LATENCY=74ms,NORMAL
24.129.189.95 USER=guest REQ=GET /api/data STATUS=200 LATENCY=119ms,NORMAL
162.253.248.164 USER=guest REQ=GET /login STATUS=200 LATENCY=88ms,NORMAL
21.129.43.99 USER=guest REQ=GET /login STATUS=200 LATENCY=11ms,NORMAL
233.221.167.162 USER=guest REQ=GET /about STATUS=200 LATENCY=57ms,NORMAL
249.66.192.93 USER=guest REQ=GET /login STATUS=200 LATENCY=124ms,NORMAL
188.41.242.57 USER=guest REQ=GET /contact STATUS=200 LATENCY=68ms,NORMAL
174.43.218.198 USER=guest REQ=GET /checkout STATUS=200 LATENCY=46ms,NORMAL
23.4.27.59 USER=guest REQ=GET /about STATUS=200 LATENCY=30ms,NORMAL
163.228.232.42 USER=guest REQ=GET /api/data STATUS=200 LATENCY=101ms,NORMAL
243.198.210.253 USER=guest REQ=GET /about STATUS=200 LATENCY=35ms,NORMAL
128.100.123.21 USER=guest REQ=GET /api/data STATUS=200 LATENCY=51ms,NORMAL
228.172.99.152 USER=guest REQ=GET /products STATUS=200 LATENCY=11ms,NORMAL
224.153.55.254 USER=guest REQ=GET /login STATUS=200 LATENCY=38ms,NORMAL
155.71.82.80 USER=guest REQ=GET /contact STATUS=200 LATENCY=139ms,NORMAL
20.87.39.93 USER=guest REQ=GET /contact STATUS=200 LATENCY=113ms,NORMAL
222.123.179.246 USER=guest REQ=GET /checkout STATUS=200 LATENCY=26ms,NORMAL
59.117.222.122 USER=guest REQ=GET /login STATUS=200 LATENCY=150ms,NORMAL
120.141.242.73 USER=guest REQ=GET /checkout STATUS=200 LATENCY=13ms,NORMAL
45.247.37.87 USER=guest REQ=GET /products STATUS=200 LATENCY=49ms,NORMAL
247.21.26.212 USER=guest REQ=GET /about STATUS=200 LATENCY=48ms,NORMAL
122.217.172.72 USER=guest REQ=GET /contact STATUS=200 LATENCY=96ms,NORMAL
216.72.5.24 USER=guest REQ=GET /products STATUS=200 LATENCY=69ms,NORMAL
111.234.188.88 USER=guest REQ=GET /contact STATUS=200 LATENCY=61ms,NORMAL
94.158.45.12 USER=guest REQ=GET /about STATUS=200 LATENCY=40ms,NORMAL
141.46.222.248 USER=guest REQ=GET /checkout STATUS=200 LATENCY=35ms,NORMAL
244.114.2.65 USER=guest REQ=GET /about STATUS=200 LATENCY=108ms,NORMAL
67.129.84.59 USER=guest REQ=GET /login STATUS=200 LATENCY=91ms,NORMAL
55.69.69.221 USER=guest REQ=GET /home STATUS=200 LATENCY=75ms,NORMAL
138.113.224.50 USER=guest REQ=GET /contact STATUS=200 LATENCY=68ms,NORMAL
238.70.60.82 USER=guest REQ=GET /about STATUS=200 LATENCY=74ms,NORMAL
106.202.104.196 USER=guest REQ=GET /about STATUS=200 LATENCY=61ms,NORMAL
130.121.242.179 USER=guest REQ=GET /api/data STATUS=200 LATENCY=128ms,NORMAL
241.122.80.108 USER=guest REQ=GET /about STATUS=200 LATENCY=103ms,NORMAL
93.43.141.158 USER=guest REQ=GET /home STATUS=200 LATENCY=84ms,NORMAL
223.121.165.243 USER=guest REQ=GET /checkout STATUS=200 LATENCY=150ms,NORMAL
7.130.41.225 USER=guest REQ=GET /about STATUS=200 LATENCY=39ms,NORMAL
8.163.202.166 USER=guest REQ=GET /products STATUS=200 LATENCY=52ms,NORMAL
170.251.4.21 USER=guest REQ=GET /contact STATUS=200 LATENCY=88ms,NORMAL
106.191.162.251 USER=guest REQ=GET /about STATUS=200 LATENCY=29ms,NORMAL
134.231.54.243 USER=guest REQ=GET /login STATUS=200 LATENCY=137ms,NORMAL
163.18.48.252 USER=guest REQ=GET /home STATUS=200 LATENCY=108ms,NORMAL
219.255.108.51 USER=guest REQ=GET /about STATUS=200 LATENCY=91ms,NORMAL
61.180.228.255 USER=guest REQ=GET /home STATUS=200 LATENCY=99ms,NORMAL
184.236.142.194 USER=guest REQ=GET /contact STATUS=200 LATENCY=50ms,NORMAL
55.74.77.221 USER=guest REQ=GET /checkout STATUS=200 LATENCY=21ms,NORMAL
72.130.72.117 USER=guest REQ=GET /login STATUS=200 LATENCY=38ms,NORMAL
114.113.150.244 USER=guest REQ=GET /api/data STATUS=200 LATENCY=70ms,NORMAL
38.217.98.154 USER=guest REQ=GET /home STATUS=200 LATENCY=67ms,NORMAL
171.82.64.175 USER=guest REQ=GET /about STATUS=200 LATENCY=102ms,NORMAL
56.99.136.248 USER=guest REQ=GET /api/data STATUS=200 LATENCY=25ms,NORMAL
23.220.140.179 USER=guest REQ=GET /login STATUS=200 LATENCY=81ms,NORMAL
50.239.143.221 USER=guest REQ=GET /contact STATUS=200 LATENCY=115ms,NORMAL
215.51.111.105 USER=guest REQ=GET /api/data STATUS=200 LATENCY=124ms,NORMAL
215.78.242.85 USER=guest REQ=GET /home STATUS=200 LATENCY=63ms,NORMAL
98.225.159.72 USER=guest REQ=GET /api/data STATUS=200 LATENCY=50ms,NORMAL
25.163.173.113 USER=guest REQ=GET /contact STATUS=200 LATENCY=74ms,NORMAL
132.97.111.46 USER=guest REQ=GET /checkout STATUS=200 LATENCY=22ms,NORMAL
216.165.231.181 USER=guest REQ=GET /home STATUS=200 LATENCY=94ms,NORMAL
202.211.219.8 USER=guest REQ=GET /checkout STATUS=200 LATENCY=122ms,NORMAL
236.8.95.218 USER=guest REQ=GET /login STATUS=200 LATENCY=134ms,NORMAL
177.187.180.106 USER=guest REQ=GET /home STATUS=200 LATENCY=126ms,NORMAL
47.182.128.155 USER=guest REQ=GET /products STATUS=200 LATENCY=10ms,NORMAL
76.150.217.68 USER=guest REQ=GET /home STATUS=200 LATENCY=117ms,NORMAL
153.6.195.112 USER=guest REQ=GET /checkout STATUS=200 LATENCY=17ms,NORMAL
36.213.201.4 USER=guest REQ=GET /about STATUS=200 LATENCY=146ms,NORMAL
49.9.8.121 USER=guest REQ=GET /home STATUS=200 LATENCY=34ms,NORMAL
138.44.9.27 USER=guest REQ=GET /contact STATUS=200 LATENCY=55ms,NORMAL
101.232.9.152 USER=guest REQ=GET /contact STATUS=200 LATENCY=89ms,NORMAL
142.121.219.184 USER=guest REQ=GET /contact STATUS=200 LATENCY=64ms,NORMAL
16.116.86.247 USER=guest REQ=GET /home STATUS=200 LATENCY=72ms,NORMAL
249.221.220.212 USER=guest REQ=GET /home STATUS=200 LATENCY=143ms,NORMAL
230.174.129.80 USER=guest REQ=GET /api/data STATUS=200 LATENCY=100ms,NORMAL
63.64.254.102 USER=guest REQ=GET /checkout STATUS=200 LATENCY=85ms,NORMAL
223.120.107.170 USER=guest REQ=GET /about STATUS=200 LATENCY=75ms,NORMAL
116.68.126.143 USER=guest REQ=GET /about STATUS=200 LATENCY=111ms,NORMAL
162.93.164.64 USER=guest REQ=GET /contact STATUS=200 LATENCY=12ms,NORMAL
81.243.75.248 USER=guest REQ=GET /products STATUS=200 LATENCY=51ms,NORMAL
117.171.180.50 USER=guest REQ=GET /home STATUS=200 LATENCY=74ms,NORMAL
76.100.36.112 USER=guest REQ=GET /login STATUS=200 LATENCY=120ms,NORMAL
231.4.11.1 USER=guest REQ=GET /products STATUS=200 LATENCY=145ms,NORMAL
190.161.228.24 USER=guest REQ=GET /checkout STATUS=200 LATENCY=76ms,NORMAL
18.221.250.79 USER=guest REQ=GET /home STATUS=200 LATENCY=81ms,NORMAL
96.171.184.66 USER=guest REQ=GET /api/data STATUS=200 LATENCY=60ms,NORMAL
16.19.56.20 USER=guest REQ=GET /api/data STATUS=200 LATENCY=100ms,NORMAL
74.161.44.117 USER=guest REQ=GET /api/data STATUS=200 LATENCY=94ms,NORMAL
205.101.84.106 USER=guest REQ=GET /products STATUS=200 LATENCY=22ms,NORMAL
169.100.212.223 USER=guest REQ=GET /about STATUS=200 LATENCY=83ms,NORMAL
102.196.196.75 USER=guest REQ=GET /products STATUS=200 LATENCY=71ms,NORMAL
174.230.212.83 USER=guest REQ=GET /contact STATUS=200 LATENCY=21ms,NORMAL
76.192.109.79 USER=guest REQ=GET /about STATUS=200 LATENCY=19ms,NORMAL
88.73.72.98 USER=guest REQ=GET /login STATUS=200 LATENCY=91ms,NORMAL
59.40.152.193 USER=guest REQ=GET /home STATUS=200 LATENCY=117ms,NORMAL
254.13.8.200 USER=guest REQ=GET /products STATUS=200 LATENCY=85ms,NORMAL
199.49.182.170 USER=guest REQ=GET /home STATUS=200 LATENCY=85ms,NORMAL
173.77.166.70 USER=guest REQ=GET /contact STATUS=200 LATENCY=107ms,NORMAL
3.85.87.207 USER=guest REQ=GET /checkout STATUS=200 LATENCY=120ms,NORMAL
172.139.221.83 USER=guest REQ=GET /contact STATUS=200 LATENCY=82ms,NORMAL
109.228.199.106 USER=guest REQ=GET /about STATUS=200 LATENCY=81ms,NORMAL
90.117.211.211 USER=guest REQ=GET /products STATUS=200 LATENCY=44ms,NORMAL
193.238.167.15 USER=guest REQ=GET /about STATUS=200 LATENCY=57ms,NORMAL
75.123.203.175 USER=guest REQ=GET /about STATUS=200 LATENCY=62ms,NORMAL
147.1.242.146 USER=guest REQ=GET /api/data STATUS=200 LATENCY=12ms,NORMAL
122.175.130.94 USER=guest REQ=GET /products STATUS=200 LATENCY=118ms,NORMAL
202.62.61.86 USER=guest REQ=GET /contact STATUS=200 LATENCY=84ms,NORMAL
72.215.244.55 USER=guest REQ=GET /products STATUS=200 LATENCY=131ms,NORMAL
72.23.45.127 USER=guest REQ=GET /about STATUS=200 LATENCY=22ms,NORMAL
47.142.93.149 USER=guest REQ=GET /login STATUS=200 LATENCY=55ms,NORMAL
233.245.222.210 USER=guest REQ=GET /home STATUS=200 LATENCY=145ms,NORMAL
170.171.179.180 USER=guest REQ=GET /contact STATUS=200 LATENCY=131ms,NORMAL
117.96.96.113 USER=guest REQ=GET /about STATUS=200 LATENCY=42ms,NORMAL
5.242.224.71 USER=guest REQ=GET /products STATUS=200 LATENCY=37ms,NORMAL
178.208.116.62 USER=guest REQ=GET /api/data STATUS=200 LATENCY=25ms,NORMAL
222.236.90.247 USER=guest REQ=GET /contact STATUS=200 LATENCY=89ms,NORMAL
169.158.168.83 USER=guest REQ=GET /about STATUS=200 LATENCY=76ms,NORMAL
12.98.222.193 USER=guest REQ=GET /products STATUS=200 LATENCY=122ms,NORMAL
67.251.150.196 USER=guest REQ=GET /checkout STATUS=200 LATENCY=83ms,NORMAL
178.182.192.67 USER=guest REQ=GET /contact STATUS=200 LATENCY=132ms,NORMAL
171.150.204.147 USER=guest REQ=GET /api/data STATUS=200 LATENCY=78ms,NORMAL
210.37.101.162 USER=guest REQ=GET /contact STATUS=200 LATENCY=89ms,NORMAL
255.119.222.28 USER=guest REQ=GET /products STATUS=200 LATENCY=146ms,NORMAL
183.99.46.241 USER=guest REQ=GET /login STATUS=200 LATENCY=117ms,NORMAL
154.86.122.187 USER=guest REQ=GET /checkout STATUS=200 LATENCY=18ms,NORMAL
52.26.90.161 USER=guest REQ=GET /home STATUS=200 LATENCY=55ms,NORMAL
206.69.9.95 USER=guest REQ=GET /login STATUS=200 LATENCY=136ms,NORMAL
238.188.40.121 USER=guest REQ=GET /api/data STATUS=200 LATENCY=20ms,NORMAL
237.234.103.74 USER=guest REQ=GET /home STATUS=200 LATENCY=85ms,NORMAL
101.98.88.215 USER=guest REQ=GET /checkout STATUS=200 LATENCY=123ms,NORMAL
73.232.224.43 USER=guest REQ=GET /contact STATUS=200 LATENCY=65ms,NORMAL
